"datefile","fqdn","ip","asn","ip_prefix","owner","cc"
"2022-05-24.csv","zc744.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-24.csv","zc745.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-24.csv","zc746.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-24.csv","zc747.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-24.csv","zc748.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-24.csv","zc749.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-24.csv","zc750.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-24.csv","zc751.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-24.csv","zc752.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-24.csv","zc753.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-24.csv","zc754.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-24.csv","zc755.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-24.csv","zc756.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-24.csv","zc757.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-24.csv","zc758.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-24.csv","zc759.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-24.csv","zc760.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-24.csv","zc761.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-24.csv","zc762.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-24.csv","zc763.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-24.csv","zc764.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-24.csv","zc765.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-24.csv","zc766.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-24.csv","zc767.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-24.csv","zc768.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-24.csv","zc769.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-24.csv","zc770.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-24.csv","zc771.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-24.csv","zc772.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-24.csv","zc773.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-24.csv","zc774.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-24.csv","zc775.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-24.csv","zc776.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-24.csv","zc777.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-24.csv","zc778.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-24.csv","zc779.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-24.csv","zc780.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-25.csv","ameli-france-connexion.fr","","","","",""
"2022-05-25.csv","assurance-maladie-carte-vitale.fr","195.110.124.154","39729","195.110.124.0/22","REGISTER-AS, IT","IT"
"2022-05-25.csv","authentification-bnpparibas.fr","","","","",""
"2022-05-25.csv","authentification-particulier.fr","","","","",""
"2022-05-25.csv","conexion-mabanque.fr","167.71.34.131","14061","167.71.32.0/20","DIGITALOCEAN-ASN, US","US"
"2022-05-25.csv","espaceclient-societegenerale.fr","","","","",""
"2022-05-25.csv","impots-gouve.fr","","","","",""
"2022-05-25.csv","ipaypal.fr","","","","",""
"2022-05-25.csv","laposte-france.fr","","","","",""
"2022-05-25.csv","mon-espace-edf.fr","74.208.84.205","8560","74.208.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","US"
"2022-05-25.csv","orange-france.fr","","","","",""
"2022-05-25.csv","pac-gouv-france.fr","","","","",""
"2022-05-25.csv","paymentsecure.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"2022-05-25.csv","secures-bnpparibas.fr","","","","",""
"2022-05-25.csv","servicepayes.fr","103.161.96.178","135918","103.161.96.0/23","DVS-AS-VN VIET DIGITAL TECHNOLOGY LIABILITY COMPANY, VN","VN"
"2022-05-25.csv","snapchat--support.fr","","","","",""
"2022-05-25.csv","societegenerale-particuliers.fr","165.232.154.170","14061","165.232.144.0/20","DIGITALOCEAN-ASN, US","US"
"2022-05-25.csv","support-doctolib.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"2022-05-25.csv","supportfreenetflixlogs.fr","","","","",""
"2022-05-25.csv","zc781.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-25.csv","zc782.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-25.csv","zc783.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-25.csv","zc784.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-25.csv","zc785.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-25.csv","zc786.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-25.csv","zc787.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-25.csv","zc788.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-25.csv","zc789.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-25.csv","zc790.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-25.csv","zc791.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-25.csv","zc792.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-25.csv","zc793.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-25.csv","zc794.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-25.csv","zc795.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-25.csv","zc796.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-25.csv","zc797.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-25.csv","zc798.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-25.csv","zc799.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-25.csv","zc800.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-25.csv","zc801.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-25.csv","zc802.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-25.csv","zc803.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-25.csv","zc804.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-25.csv","zc805.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-25.csv","zc806.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-25.csv","zc807.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-25.csv","zc808.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-25.csv","zc809.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-25.csv","zc810.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-25.csv","zc811.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-25.csv","zc812.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-25.csv","zc813.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-25.csv","zc814.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-25.csv","zc815.paris","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"2022-05-26.csv","accueil-ameli.fr","5.8.8.94","34665","5.8.8.0/23","PINDC-AS, RU","RU"
"2022-05-26.csv","ameli-e.fr","","","","",""
"2022-05-26.csv","ameli-lacartevitale.fr","","","","",""
"2022-05-26.csv","amelie-particulier.fr","","","","",""
"2022-05-26.csv","amelivitalefrance.fr","","","","",""
"2022-05-26.csv","assistance-sfr.fr","179.43.142.59","51852","179.43.128.0/18","PLI-AS, PA","PA"
"2022-05-26.csv","castorama-frs.fr","91.216.107.43","210403","91.216.107.0/24","LWS, FR","FR"
"2022-05-26.csv","electro-depots.fr","192.162.70.139","210403","192.162.68.0/22","LWS, FR","FR"
"2022-05-26.csv","identification-netflix.fr","","","","",""
"2022-05-26.csv","labanquepopulaire-securpass.fr","","","","",""
"2022-05-26.csv","lbc-rib.fr","213.136.76.107","51167","213.136.76.0/23","CONTABO, DE","DE"
"2022-05-26.csv","mabanque-connexion.fr","167.71.34.131","14061","167.71.32.0/20","DIGITALOCEAN-ASN, US","US"
"2022-05-26.csv","macartevitale-espace.fr","","","","",""
"2022-05-26.csv","particuliers-societegeneral.fr","","","","",""
"2022-05-26.csv","prepaidlebon-coin.fr","82.180.174.179","47583","82.180.172.0/22","AS-HOSTINGER, CY","DE"
"2022-05-26.csv","redirection-ameli.fr","","","","",""
"2022-05-26.csv","redirections-ameli.fr","","","","",""
"2022-05-26.csv","rtipadvisor.fr","185.38.110.121","60592","185.38.110.0/24","GRANSY Gransy s.r.o. gransy.com, CZ","CZ"
"2022-05-26.csv","sg-client.fr","179.43.175.72","51852","179.43.128.0/18","PLI-AS, PA","PA"
"2022-05-26.csv","signin-ameli.fr","","","","",""
"2022-05-26.csv","support-ameii.fr","5.180.180.134","41436","5.180.180.0/24","CLOUDWEBMANAGE-EU, US","IL"
"2022-05-26.csv","supportclient-sfr.fr","45.148.116.57","203790","45.148.116.0/24","UP-NETWORK, CH","CH"
"2022-05-26.csv","tipadvisor.fr","185.38.110.121","60592","185.38.110.0/24","GRANSY Gransy s.r.o. gransy.com, CZ","CZ"
"2022-05-26.csv","tripadviso.fr","185.38.110.121","60592","185.38.110.0/24","GRANSY Gransy s.r.o. gransy.com, CZ","CZ"
"2022-05-27.csv","bnp-acces.fr","","","","",""
"2022-05-27.csv","bouygues-renouvellement.fr","5.196.177.220","16276","5.196.0.0/16","OVH, FR","FR"
"2022-05-27.csv","caisse-eparqne.fr","2.57.90.16","47583","2.57.90.0/24","AS-HOSTINGER, CY","CY"
"2022-05-27.csv","edf-compte.fr","149.57.221.117","64286","149.57.192.0/19","LOGICWEB, US","US"
"2022-05-27.csv","gouv-ameli.fr","","","","",""
"2022-05-27.csv","info-amelie.fr","","","","",""
"2022-05-27.csv","macpam.fr","","","","",""
"2022-05-27.csv","paiement-ouicar.fr","185.98.131.138","210403","185.98.131.0/24","LWS, FR","FR"
"2022-05-27.csv","particulier-ameli.fr","","","","",""
